gpu,dtype,variant,num_heads,num_heads_kv,head_size,batch_size,seq_len,window_left,window_right,causal,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
H100-SXM-80GB,bfloat16,gqa,8,1,192,32,16,-1,-1,1,53,2619,1980,603.046,31961.438000000002
H100-SXM-80GB,bfloat16,gqa,8,2,192,32,16,-1,-1,1,48,2619,1980,603.046,28946.208000000002
H100-SXM-80GB,bfloat16,gqa,8,4,192,32,16,-1,-1,1,61,2619,1980,612.26,37347.86
H100-SXM-80GB,bfloat16,gqa,8,1,192,32,32,-1,-1,1,51,2619,1980,574.874,29318.574
H100-SXM-80GB,bfloat16,gqa,8,2,192,32,32,-1,-1,1,48,2619,1980,574.874,27593.952
H100-SXM-80GB,bfloat16,gqa,8,4,192,32,32,-1,-1,1,51,2619,1980,537.602,27417.701999999997
H100-SXM-80GB,bfloat16,gqa,8,1,192,32,64,-1,-1,1,60,2619,1980,537.602,32256.12
H100-SXM-80GB,bfloat16,gqa,8,2,192,32,64,-1,-1,1,55,2619,1980,496.918,27330.49
H100-SXM-80GB,bfloat16,gqa,8,4,192,32,64,-1,-1,1,47,2619,1980,496.918,23355.146
H100-SXM-80GB,bfloat16,gqa,8,1,192,32,128,-1,-1,1,46,2619,1980,445.942,20513.332000000002
H100-SXM-80GB,bfloat16,gqa,8,2,192,32,128,-1,-1,1,59,2619,1980,445.942,26310.578
H100-SXM-80GB,bfloat16,gqa,8,4,192,32,128,-1,-1,1,44,2619,1980,388.623,17099.412
H100-SXM-80GB,bfloat16,gqa,8,1,192,32,256,-1,-1,1,64,2619,1980,388.623,24871.872
H100-SXM-80GB,bfloat16,gqa,8,2,192,32,256,-1,-1,1,67,2619,1980,329.825,22098.274999999998
H100-SXM-80GB,bfloat16,gqa,8,4,192,32,256,-1,-1,1,64,2619,1980,284.066,18180.224
H100-SXM-80GB,bfloat16,gqa,8,1,192,32,512,-1,-1,1,138,2619,1980,284.066,39201.10799999999
H100-SXM-80GB,bfloat16,gqa,8,2,192,32,512,-1,-1,1,142,2619,1980,241.392,34277.664
H100-SXM-80GB,bfloat16,gqa,8,4,192,32,512,-1,-1,1,145,2619,1980,241.392,35001.84
H100-SXM-80GB,bfloat16,gqa,8,1,192,32,1024,-1,-1,1,420,2619,1980,187.364,78692.88
H100-SXM-80GB,bfloat16,gqa,8,2,192,32,1024,-1,-1,1,421,2619,1980,187.364,78880.244
H100-SXM-80GB,bfloat16,gqa,8,4,192,32,1024,-1,-1,1,421,2619,1980,185.153,77949.413
H100-SXM-80GB,bfloat16,gqa,8,1,192,32,2048,-1,-1,1,1420,2619,1980,249.33900000000003,354061.38000000006
H100-SXM-80GB,bfloat16,gqa,8,2,192,32,2048,-1,-1,1,1422,2619,1980,318.7663333333333,453285.72599999997
H100-SXM-80GB,bfloat16,gqa,8,4,192,32,2048,-1,-1,1,1420,2619,1980,413.526,587206.92
H100-SXM-80GB,bfloat16,gqa,8,1,192,64,16,-1,-1,1,53,2619,1980,447.318,23707.854
H100-SXM-80GB,bfloat16,gqa,8,2,192,64,16,-1,-1,1,46,2619,1980,500.284,23013.064
H100-SXM-80GB,bfloat16,gqa,8,4,192,64,16,-1,-1,1,56,2619,1980,500.284,28015.904
H100-SXM-80GB,bfloat16,gqa,8,1,192,64,32,-1,-1,1,50,2619,1980,495.992,24799.600000000002
H100-SXM-80GB,bfloat16,gqa,8,2,192,64,32,-1,-1,1,51,2619,1980,490.566,25018.865999999998
H100-SXM-80GB,bfloat16,gqa,8,4,192,64,32,-1,-1,1,54,2619,1980,490.566,26490.564
H100-SXM-80GB,bfloat16,gqa,8,1,192,64,64,-1,-1,1,54,2619,1980,476.146,25711.884000000002
H100-SXM-80GB,bfloat16,gqa,8,2,192,64,64,-1,-1,1,51,2619,1980,476.146,24283.446
H100-SXM-80GB,bfloat16,gqa,8,4,192,64,64,-1,-1,1,47,2619,1980,449.19,21111.93
H100-SXM-80GB,bfloat16,gqa,8,1,192,64,128,-1,-1,1,58,2619,1980,449.19,26053.02
H100-SXM-80GB,bfloat16,gqa,8,2,192,64,128,-1,-1,1,58,2619,1980,403.353,23394.474000000002
H100-SXM-80GB,bfloat16,gqa,8,4,192,64,128,-1,-1,1,59,2619,1980,403.353,23797.827
H100-SXM-80GB,bfloat16,gqa,8,1,192,64,256,-1,-1,1,104,2619,1980,358.262,37259.248
H100-SXM-80GB,bfloat16,gqa,8,2,192,64,256,-1,-1,1,106,2619,1980,358.262,37975.772
H100-SXM-80GB,bfloat16,gqa,8,4,192,64,256,-1,-1,1,108,2619,1980,310.596,33544.368
H100-SXM-80GB,bfloat16,gqa,8,1,192,64,512,-1,-1,1,257,2619,1980,266.282,68434.474
H100-SXM-80GB,bfloat16,gqa,8,2,192,64,512,-1,-1,1,256,2619,1980,266.282,68168.192
H100-SXM-80GB,bfloat16,gqa,8,4,192,64,512,-1,-1,1,261,2619,1980,242.045,63173.744999999995
H100-SXM-80GB,bfloat16,gqa,8,1,192,64,1024,-1,-1,1,805,2619,1980,226.61599999999999,182425.87999999998
H100-SXM-80GB,bfloat16,gqa,8,2,192,64,1024,-1,-1,1,805,2619,1980,229.7655,184961.2275
H100-SXM-80GB,bfloat16,gqa,8,4,192,64,1024,-1,-1,1,806,2619,1980,273.66200000000003,220571.57200000001
H100-SXM-80GB,bfloat16,gqa,8,1,192,128,16,-1,-1,1,57,2619,1980,344.31,19625.670000000002
H100-SXM-80GB,bfloat16,gqa,8,2,192,128,16,-1,-1,1,53,2619,1980,344.31,18248.43
H100-SXM-80GB,bfloat16,gqa,8,4,192,128,16,-1,-1,1,55,2619,1980,351.575,19336.625
H100-SXM-80GB,bfloat16,gqa,8,1,192,128,32,-1,-1,1,54,2619,1980,351.575,18985.05
H100-SXM-80GB,bfloat16,gqa,8,2,192,128,32,-1,-1,1,53,2619,1980,350.381,18570.193
H100-SXM-80GB,bfloat16,gqa,8,4,192,128,32,-1,-1,1,57,2619,1980,350.381,19971.716999999997
H100-SXM-80GB,bfloat16,gqa,8,1,192,128,64,-1,-1,1,56,2619,1980,351.407,19678.791999999998
H100-SXM-80GB,bfloat16,gqa,8,2,192,128,64,-1,-1,1,65,2619,1980,351.407,22841.454999999998
H100-SXM-80GB,bfloat16,gqa,8,4,192,128,64,-1,-1,1,65,2619,1980,348.202,22633.13
H100-SXM-80GB,bfloat16,gqa,8,1,192,128,128,-1,-1,1,93,2619,1980,348.202,32382.786
H100-SXM-80GB,bfloat16,gqa,8,2,192,128,128,-1,-1,1,92,2619,1980,335.817,30895.164
H100-SXM-80GB,bfloat16,gqa,8,4,192,128,128,-1,-1,1,96,2619,1980,319.921,30712.415999999997
H100-SXM-80GB,bfloat16,gqa,8,1,192,128,256,-1,-1,1,184,2619,1980,319.921,58865.464
H100-SXM-80GB,bfloat16,gqa,8,2,192,128,256,-1,-1,1,189,2619,1980,307.477,58113.153
H100-SXM-80GB,bfloat16,gqa,8,4,192,128,256,-1,-1,1,187,2619,1980,307.477,57498.19899999999
H100-SXM-80GB,bfloat16,gqa,8,1,192,128,512,-1,-1,1,490,2619,1980,279.733,137069.17
H100-SXM-80GB,bfloat16,gqa,8,2,192,128,512,-1,-1,1,495,2619,1980,279.733,138467.835
H100-SXM-80GB,bfloat16,gqa,8,4,192,128,512,-1,-1,1,499,2619,1980,269.486,134473.514
H100-SXM-80GB,bfloat16,gqa,8,1,192,256,16,-1,-1,1,85,2619,1980,269.486,22906.309999999998
H100-SXM-80GB,bfloat16,gqa,8,2,192,256,16,-1,-1,1,87,2619,1980,278.593,24237.591
H100-SXM-80GB,bfloat16,gqa,8,4,192,256,16,-1,-1,1,86,2619,1980,282.359,24282.874
H100-SXM-80GB,bfloat16,gqa,8,1,192,256,32,-1,-1,1,90,2619,1980,282.359,25412.309999999998
H100-SXM-80GB,bfloat16,gqa,8,2,192,256,32,-1,-1,1,90,2619,1980,284.228,25580.52
H100-SXM-80GB,bfloat16,gqa,8,4,192,256,32,-1,-1,1,92,2619,1980,284.228,26148.976000000002
H100-SXM-80GB,bfloat16,gqa,8,1,192,256,64,-1,-1,1,97,2619,1980,288.877,28021.069
H100-SXM-80GB,bfloat16,gqa,8,2,192,256,64,-1,-1,1,100,2619,1980,288.877,28887.7
H100-SXM-80GB,bfloat16,gqa,8,4,192,256,64,-1,-1,1,102,2619,1980,294.817,30071.334000000003
H100-SXM-80GB,bfloat16,gqa,8,1,192,256,128,-1,-1,1,178,2619,1980,294.817,52477.426
H100-SXM-80GB,bfloat16,gqa,8,2,192,256,128,-1,-1,1,180,2619,1980,302.07,54372.6
H100-SXM-80GB,bfloat16,gqa,8,4,192,256,128,-1,-1,1,181,2619,1980,302.07,54674.67
H100-SXM-80GB,bfloat16,gqa,8,1,192,256,256,-1,-1,1,357,2619,1980,308.081,109984.917
H100-SXM-80GB,bfloat16,gqa,8,2,192,256,256,-1,-1,1,362,2619,1980,322.662,116803.64399999999
H100-SXM-80GB,bfloat16,gqa,8,4,192,256,256,-1,-1,1,362,2619,1980,322.662,116803.64399999999
H100-SXM-80GB,bfloat16,gqa,8,1,192,512,16,-1,-1,1,146,2619,1980,348.722,50913.412
H100-SXM-80GB,bfloat16,gqa,8,2,192,512,16,-1,-1,1,147,2619,1980,348.722,51262.134
H100-SXM-80GB,bfloat16,gqa,8,4,192,512,16,-1,-1,1,147,2619,1980,324.94,47766.18
H100-SXM-80GB,bfloat16,gqa,8,1,192,512,32,-1,-1,1,153,2619,1980,324.94,49715.82
H100-SXM-80GB,bfloat16,gqa,8,2,192,512,32,-1,-1,1,157,2619,1980,277.457,43560.748999999996
H100-SXM-80GB,bfloat16,gqa,8,4,192,512,32,-1,-1,1,157,2619,1980,277.457,43560.748999999996
H100-SXM-80GB,bfloat16,gqa,8,1,192,512,64,-1,-1,1,182,2619,1980,279.711,50907.402
H100-SXM-80GB,bfloat16,gqa,8,2,192,512,64,-1,-1,1,185,2619,1980,291.395,53908.075
H100-SXM-80GB,bfloat16,gqa,8,4,192,512,64,-1,-1,1,185,2619,1980,291.395,53908.075
H100-SXM-80GB,bfloat16,gqa,8,1,192,512,128,-1,-1,1,345,2619,1980,304.417,105023.86499999999
H100-SXM-80GB,bfloat16,gqa,8,2,192,512,128,-1,-1,1,347,2619,1980,304.417,105632.699
H100-SXM-80GB,bfloat16,gqa,8,4,192,512,128,-1,-1,1,346,2619,1980,329.975,114171.35
H100-SXM-80GB,bfloat16,gqa,8,1,192,1024,16,-1,-1,1,278,2619,1980,329.975,91733.05
H100-SXM-80GB,bfloat16,gqa,8,2,192,1024,16,-1,-1,1,283,2619,1980,350.263,99124.42899999999
H100-SXM-80GB,bfloat16,gqa,8,4,192,1024,16,-1,-1,1,284,2619,1980,350.263,99474.692
H100-SXM-80GB,bfloat16,gqa,8,1,192,1024,32,-1,-1,1,303,2619,1980,351.981,106650.243
H100-SXM-80GB,bfloat16,gqa,8,2,192,1024,32,-1,-1,1,301,2619,1980,350.686,105556.48599999999
H100-SXM-80GB,bfloat16,gqa,8,4,192,1024,32,-1,-1,1,303,2619,1980,350.686,106257.858
H100-SXM-80GB,bfloat16,gqa,8,1,192,1024,64,-1,-1,1,348,2619,1980,329.677,114727.596
H100-SXM-80GB,bfloat16,gqa,8,2,192,1024,64,-1,-1,1,354,2619,1980,329.677,116705.65800000001
H100-SXM-80GB,bfloat16,gqa,8,4,192,1024,64,-1,-1,1,353,2619,1980,348.399,122984.847
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,16,-1,-1,1,55,2619,1980,348.399,19161.945
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,16,-1,-1,1,51,2619,1980,366.703,18701.853
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,16,-1,-1,1,48,2619,1980,366.703,17601.744
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,16,-1,-1,1,52,2619,1980,354.616,18440.032
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,32,-1,-1,1,54,2619,1980,339.05,18308.7
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,32,-1,-1,1,50,2619,1980,339.05,16952.5
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,32,-1,-1,1,52,2619,1980,324.263,16861.676
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,32,-1,-1,1,61,2619,1980,324.263,19780.042999999998
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,64,-1,-1,1,60,2619,1980,295.626,17737.559999999998
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,64,-1,-1,1,46,2619,1980,295.626,13598.795999999998
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,64,-1,-1,1,53,2619,1980,258.289,13689.317
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,64,-1,-1,1,51,2619,1980,258.289,13172.739
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,128,-1,-1,1,51,2619,1980,240.618,12271.518
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,128,-1,-1,1,50,2619,1980,240.618,12030.9
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,128,-1,-1,1,52,2619,1980,215.733,11218.116
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,128,-1,-1,1,51,2619,1980,190.521,9716.571
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,256,-1,-1,1,59,2619,1980,190.521,11240.739
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,256,-1,-1,1,56,2619,1980,151.322,8474.032
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,256,-1,-1,1,61,2619,1980,151.322,9230.642
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,256,-1,-1,1,61,2619,1980,124.555,7597.8550000000005
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,512,-1,-1,1,52,2619,1980,124.555,6476.860000000001
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,512,-1,-1,1,63,2619,1980,122.677,7728.651000000001
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,512,-1,-1,1,68,2619,1980,122.677,8342.036
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,512,-1,-1,1,60,2619,1980,123.478,7408.679999999999
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,1024,-1,-1,1,51,2619,1980,123.478,6297.378
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,1024,-1,-1,1,55,2619,1980,123.779,6807.844999999999
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,1024,-1,-1,1,59,2619,1980,125.076,7379.4839999999995
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,1024,-1,-1,1,52,2619,1980,125.076,6503.951999999999
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,2048,-1,-1,1,102,2619,1980,126.321,12884.742
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,2048,-1,-1,1,100,2619,1980,126.321,12632.1
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,2048,-1,-1,1,102,2619,1980,132.672,13532.544
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,2048,-1,-1,1,101,2619,1980,132.672,13399.872
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,4096,-1,-1,1,286,2619,1980,138.828,39704.808
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,4096,-1,-1,1,1135,2619,1980,138.828,157569.78
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,4096,-1,-1,1,293,2619,1980,157.414,46122.301999999996
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,4096,-1,-1,1,291,2619,1980,157.414,45807.473999999995
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,6144,-1,-1,1,540,2619,1980,193.7245,104611.23000000001
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,6144,-1,-1,1,540,2619,1980,218.043,117743.22
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,6144,-1,-1,1,540,2619,1980,240.714,129985.56
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,6144,-1,-1,1,538,2619,1980,268.71500000000003,144568.67
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,8192,-1,-1,1,879,2619,1980,288.014,253164.306
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,8192,-1,-1,1,879,2619,1980,318.099,279609.021
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,8192,-1,-1,1,882,2619,1980,376.103,331722.846
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,8192,-1,-1,1,876,2619,1980,409.268,358518.768
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,12288,-1,-1,1,1805,2619,1980,467.90250000000003,844564.0125000001
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,12288,-1,-1,1,1810,2619,1980,522.7055,946096.9550000001
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,12288,-1,-1,1,1811,2619,1980,590.7265,1069805.6915
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,12288,-1,-1,1,1814,2619,1980,630.19475,1143173.2765
H100-SXM-80GB,bfloat16,gqa,16,1,128,1,16384,-1,-1,1,3101,2619,1980,650.5045,2017214.4545
H100-SXM-80GB,bfloat16,gqa,16,2,128,1,16384,-1,-1,1,3106,2619,1980,663.656,2061315.5359999998
H100-SXM-80GB,bfloat16,gqa,16,4,128,1,16384,-1,-1,1,3130,2619,1980,683.6755,2139904.315
H100-SXM-80GB,bfloat16,gqa,16,8,128,1,16384,-1,-1,1,3165,2619,1980,688.763,2179934.895
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,16,-1,-1,1,53,2619,1980,694.936,36831.608
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,16,-1,-1,1,54,2619,1980,669.471,36151.434
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,16,-1,-1,1,52,2619,1980,669.471,34812.492
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,16,-1,-1,1,52,2619,1980,621.514,32318.728
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,32,-1,-1,1,47,2619,1980,566.365,26619.155
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,32,-1,-1,1,52,2619,1980,566.365,29450.98
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,32,-1,-1,1,53,2619,1980,502.718,26644.054
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,32,-1,-1,1,49,2619,1980,502.718,24633.182
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,64,-1,-1,1,50,2619,1980,451.017,22550.85
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,64,-1,-1,1,52,2619,1980,451.017,23452.884
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,64,-1,-1,1,57,2619,1980,392.075,22348.274999999998
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,64,-1,-1,1,53,2619,1980,392.075,20779.975
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,128,-1,-1,1,50,2619,1980,328.494,16424.7
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,128,-1,-1,1,58,2619,1980,328.494,19052.652000000002
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,128,-1,-1,1,52,2619,1980,277.469,14428.387999999999
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,128,-1,-1,1,40,2619,1980,277.469,11098.76
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,256,-1,-1,1,60,2619,1980,229.437,13766.220000000001
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,256,-1,-1,1,61,2619,1980,170.822,10420.142
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,256,-1,-1,1,61,2619,1980,170.822,10420.142
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,256,-1,-1,1,59,2619,1980,125.904,7428.335999999999
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,512,-1,-1,1,54,2619,1980,125.904,6798.816
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,512,-1,-1,1,49,2619,1980,125.254,6137.446
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,512,-1,-1,1,53,2619,1980,125.254,6638.462
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,512,-1,-1,1,50,2619,1980,125.419,6270.95
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,1024,-1,-1,1,63,2619,1980,125.419,7901.397
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,1024,-1,-1,1,65,2619,1980,127.522,8288.93
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,1024,-1,-1,1,61,2619,1980,127.522,7778.842000000001
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,1024,-1,-1,1,66,2619,1980,129.789,8566.073999999999
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,2048,-1,-1,1,157,2619,1980,133.364,20938.148
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,2048,-1,-1,1,159,2619,1980,133.364,21204.876
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,2048,-1,-1,1,154,2619,1980,146.871,22618.134000000002
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,2048,-1,-1,1,156,2619,1980,146.871,22911.876
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,4096,-1,-1,1,461,2619,1980,160.112,73811.632
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,4096,-1,-1,1,460,2619,1980,160.112,73651.52
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,4096,-1,-1,1,459,2619,1980,191.499,87898.041
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,4096,-1,-1,1,458,2619,1980,191.499,87706.542
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,6144,-1,-1,1,929,2619,1980,256.5225,238309.40249999997
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,6144,-1,-1,1,928,2619,1980,304.7575,282814.96
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,6144,-1,-1,1,932,2619,1980,356.3695,332136.374
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,6144,-1,-1,1,930,2619,1980,406.7765,378302.145
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,8192,-1,-1,1,1579,2619,1980,515.0325,813236.3175
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,8192,-1,-1,1,1591,2619,1980,587.2139999999999,934257.4739999999
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,8192,-1,-1,1,1583,2619,1980,624.3855,988402.2465
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,8192,-1,-1,1,1585,2619,1980,619.27025,981543.3462500001
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,12288,-1,-1,1,3455,2619,1980,608.0458000000001,2100798.2390000005
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,12288,-1,-1,1,3433,2619,1980,601.2964,2064250.5411999999
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,12288,-1,-1,1,3406,2619,1980,604.9110000000001,2060326.8660000002
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,12288,-1,-1,1,3422,2619,1980,638.538,2185077.036
H100-SXM-80GB,bfloat16,gqa,16,1,128,2,16384,-1,-1,1,6027,2619,1980,678.1827999999999,4087407.7356
H100-SXM-80GB,bfloat16,gqa,16,2,128,2,16384,-1,-1,1,6143,2619,1980,676.6576,4156707.6368
H100-SXM-80GB,bfloat16,gqa,16,4,128,2,16384,-1,-1,1,5902,2619,1980,675.5095,3986857.069
H100-SXM-80GB,bfloat16,gqa,16,8,128,2,16384,-1,-1,1,5905,2619,1980,678.4815000000001,4006433.2575000008
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,16,-1,-1,1,57,2619,1980,683.618,38966.226
H100-SXM-80GB,bfloat16,gqa,16,2,128,4,16,-1,-1,1,55,2619,1980,683.618,37598.990000000005
H100-SXM-80GB,bfloat16,gqa,16,4,128,4,16,-1,-1,1,53,2619,1980,634.652,33636.556000000004
H100-SXM-80GB,bfloat16,gqa,16,8,128,4,16,-1,-1,1,52,2619,1980,634.652,33001.904
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,32,-1,-1,1,52,2619,1980,584.96,30417.920000000002
H100-SXM-80GB,bfloat16,gqa,16,2,128,4,32,-1,-1,1,54,2619,1980,551.38,29774.52
H100-SXM-80GB,bfloat16,gqa,16,4,128,4,32,-1,-1,1,47,2619,1980,551.38,25914.86
H100-SXM-80GB,bfloat16,gqa,16,8,128,4,32,-1,-1,1,52,2619,1980,489.794,25469.288
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,64,-1,-1,1,60,2619,1980,489.794,29387.64
H100-SXM-80GB,bfloat16,gqa,16,2,128,4,64,-1,-1,1,53,2619,1980,441.639,23406.867000000002
H100-SXM-80GB,bfloat16,gqa,16,4,128,4,64,-1,-1,1,55,2619,1980,441.639,24290.145
H100-SXM-80GB,bfloat16,gqa,16,8,128,4,64,-1,-1,1,61,2619,1980,408.652,24927.772
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,128,-1,-1,1,59,2619,1980,408.652,24110.468
H100-SXM-80GB,bfloat16,gqa,16,2,128,4,128,-1,-1,1,53,2619,1980,344.145,18239.684999999998
H100-SXM-80GB,bfloat16,gqa,16,4,128,4,128,-1,-1,1,51,2619,1980,344.145,17551.395
H100-SXM-80GB,bfloat16,gqa,16,8,128,4,128,-1,-1,1,54,2619,1980,281.367,15193.818000000001
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,256,-1,-1,1,54,2619,1980,219.944,11876.975999999999
H100-SXM-80GB,bfloat16,gqa,16,2,128,4,256,-1,-1,1,57,2619,1980,219.944,12536.807999999999
H100-SXM-80GB,bfloat16,gqa,16,4,128,4,256,-1,-1,1,52,2619,1980,146.102,7597.304
H100-SXM-80GB,bfloat16,gqa,16,8,128,4,256,-1,-1,1,53,2619,1980,146.102,7743.406
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,512,-1,-1,1,55,2619,1980,126.672,6966.96
H100-SXM-80GB,bfloat16,gqa,16,2,128,4,512,-1,-1,1,50,2619,1980,126.672,6333.599999999999
H100-SXM-80GB,bfloat16,gqa,16,4,128,4,512,-1,-1,1,50,2619,1980,126.555,6327.75
H100-SXM-80GB,bfloat16,gqa,16,8,128,4,512,-1,-1,1,62,2619,1980,126.555,7846.410000000001
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,1024,-1,-1,1,90,2619,1980,127.932,11513.880000000001
H100-SXM-80GB,bfloat16,gqa,16,2,128,4,1024,-1,-1,1,91,2619,1980,127.932,11641.812
H100-SXM-80GB,bfloat16,gqa,16,4,128,4,1024,-1,-1,1,96,2619,1980,131.314,12606.144
H100-SXM-80GB,bfloat16,gqa,16,8,128,4,1024,-1,-1,1,95,2619,1980,137.971,13107.245
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,2048,-1,-1,1,243,2619,1980,137.971,33526.953
H100-SXM-80GB,bfloat16,gqa,16,2,128,4,2048,-1,-1,1,249,2619,1980,154.829,38552.421
H100-SXM-80GB,bfloat16,gqa,16,4,128,4,2048,-1,-1,1,250,2619,1980,154.829,38707.25
H100-SXM-80GB,bfloat16,gqa,16,8,128,4,2048,-1,-1,1,249,2619,1980,177.641,44232.609
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,4096,-1,-1,1,810,2619,1980,189.95,153859.5
H100-SXM-80GB,bfloat16,gqa,16,2,128,4,4096,-1,-1,1,841,2619,1980,247.938,208515.85799999998
H100-SXM-80GB,bfloat16,gqa,16,4,128,4,4096,-1,-1,1,823,2619,1980,299.578,246552.694
H100-SXM-80GB,bfloat16,gqa,16,8,128,4,4096,-1,-1,1,822,2619,1980,339.778,279297.516
H100-SXM-80GB,bfloat16,gqa,16,1,128,4,6144,-1,-1,1,1742,2619,1980,404.46000000000004,704569.3200000001
